Gene	VarianceMedian_Islands	VarianceMedian_PocilloGG	VarianceMedian_SymbioGG	sd_Islands	sd_PocilloGG	sd_SymbioGG	Q1_Islands	Q1_PocilloGG	Q1_SymbioGG	Q3_Islands	Q3_PocilloGG	Q3_SymbioGG	Residuals
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold235.1	0	0.5318	0.1539	0.00173317699051831	0.0771785187715399	0.0709374667548993	0	0.5195	0.144	0	0.5447	0.1615	0.3143
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold806.3	0	0	0.5318	0	0	0.0584102977925067	0	0	0.5312	0	0	0.5341	0.4682
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5131.2	0	0.1433	0.5316	0	0.0172707870882099	0.0521603389061844	0	0.14	0.5283	0	0.1492	0.5385	0.3251
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1271.1	0.0412	0.1082	0.5315	0.0100201499334637	0.0166076529628693	0.0538021037316675	0.0353	0.1036	0.528	0.0443	0.115	0.5405	0.3191
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1704.4	0.1138	0.0878	0.5313	0.0145130934357129	0.0146797609164472	0.0542704859845351	0.1068	0.0814	0.5247	0.1202	0.0959	0.5429	0.2671
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2125.1	0.0735	0.0539	0.5312	0.0152408053418633	0.0127393101769779	0.0647045646749311	0.0703	0.0502	0.527	0.0784	0.0573	0.5392	0.3414
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1266.5	0.2015	0	0.5311	0.0336295056362328	0	0.057351986511182	0.1932	0	0.5272	0.2101	0	0.5378	0.2674
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4458.2	0.0185	0.0326	0.531	0.0356231986924707	0.108803566776972	0.130549734099287	0	0	0.4649	0.067	0.0733	0.5607	0.4179
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4871.1	0.0944	0	0.531	0.014733982358941	0	0.054745761739831	0.0895	0	0.5263	0.0981	0	0.5402	0.3746
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold333.1	0.1437	0.0255	0.5309	0.0178597220136359	0.0142836204365728	0.0540429807649673	0.1401	0.0187	0.5275	0.1512	0.0302	0.5443	0.2999
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8019.1	0	0.0526	0.5308	0.0015109645698568	0.0135256552640824	0.0529896945019641	0	0.0465	0.5248	0	0.0607	0.5392	0.4166
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1519.7	0.1946	0	0.5306	0.0333476729095321	0	0.0549193562396023	0.1858	0	0.523	0.2024	0	0.5337	0.2748
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2260.3	0.0375	0.0804	0.5306	0.00942646297469988	0.0178364489928389	0.0556578798451298	0.0338	0.0728	0.5245	0.0434	0.0867	0.5362	0.3515
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4323.1	0.5306	0.1345	0	0.218905846227099	0.122812770738523	0.133300027580797	0.1441	0.1184	0	0.5697	0.3555	0.2498	0.3349
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold278.8	0	0.1645	0.5305	0	0.0197768983528953	0.0542796360736398	0	0.1587	0.5262	0	0.1682	0.5355	0.305
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4440.1	0	0	0.5303	0.000148934373139811	0	0.0621239208022785	0	0	0.5301	0	0	0.5341	0.4697
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2933.2	0.1212	0	0.5302	0.0819213163304706	0.000997786370854025	0.0952761786464233	0.0744	0	0.4869	0.1654	0	0.5759	0.3486
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold388.3	0.0454	0	0.5302	0.0160592736489705	0	0.0542638612971968	0.0343	0	0.5205	0.0573	0	0.5367	0.4244
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1512.5	0.0214	0.1895	0.53	0.0125193357078053	0.0285036381067593	0.0551531098395595	0.0136	0.1733	0.5221	0.0325	0.199	0.5373	0.2591
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2138.10	0.2793	0	0.53	0.0312438316304312	0.0376234164834868	0.0640033421788094	0.2702	0	0.5243	0.2888	0	0.5369	0.1907
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2209.8	0	0.0015	0.53	0.00508947616008739	0.00636739512620116	0.0543246826349782	0	0	0.5235	0	0.0069	0.5356	0.4685
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9126.2	0.53	0	0	0.0630155117655304	0	0.00324296122171681	0.5242	0	0	0.5406	0	0	0.47
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8183.2	0.065	0	0.5299	0.029514426778093	0.0727614390659691	0.113355641595297	0.0613	0	0.5272	0.0688	0	0.5374	0.4051
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold312.6	0.0833	0.051	0.5298	0.0217066922698194	0.0168119576941136	0.0542462656415319	0.0755	0.0449	0.5257	0.0892	0.0567	0.5454	0.3359
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7890.2	0.0423	0.3638	0.5297	0.00844656949225919	0.0366028197714679	0.0526894301378378	0.0375	0.359	0.525	0.048	0.3669	0.5331	0.0642
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8025.1	0.0077	0.0131	0.5296	0.0147375495579312	0.00944602933874512	0.0609278958108474	0.0021	0.0077	0.527	0.0157	0.0183	0.5343	0.4496
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5055.1	0.0535	0.5295	0.0024	0.0168794323409759	0.0672791554677117	0.027477484743985	0.0472	0.5166	0	0.0614	0.5372	0.0091	0.4146
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5247.2	0.0486	0	0.5295	0.0109089804551189	0	0.0534314128107944	0.0419	0	0.5246	0.0535	0	0.5351	0.4219
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2471.5	0.0755	0.0347	0.5293	0.0152936611161746	0.0190381877444412	0.0520724895622927	0.0689	0.0255	0.5234	0.0825	0.0394	0.5345	0.3605
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2134.1	0	0.0708	0.5292	0.00125192614086513	0.0151950367565182	0.0524816415808816	0	0.0643	0.5249	0	0.0787	0.539	0.4
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold364.3	0.1846	0	0.5292	0.0232490069718771	0	0.0552242510759333	0.176	0	0.5245	0.1899	0	0.5421	0.2862
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold579.1	0.2016	0.1707	0.5291	0.0359728110460744	0.0318935870567248	0.0541101363447713	0.1961	0.1647	0.5245	0.2099	0.1745	0.5332	0.0986
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold10057.1	0.5289	0.166	0	0.0528746136047008	0.0199426831600162	0	0.5231	0.1615	0	0.533	0.1717	0	0.3051
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8611.1	0	0	0.5289	0	0	0.0529342097867649	0	0	0.525	0	0	0.5341	0.4711
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold221.13	0.1651	0	0.5288	0.0424723735237637	0	0.0579469371609378	0.1587	0	0.5199	0.1763	0	0.535	0.3061
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2373.8	0.1167	0.5287	0	0.0150589330462691	0.051730286026222	0	0.1114	0.5242	0	0.1234	0.5357	0	0.3546
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2216.3	0.1537	0.5285	0	0.0237290238931893	0.0528193184285112	0	0.1473	0.5219	0	0.1613	0.5357	0	0.3178
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3985.1	0.0231	0.1104	0.5285	0.0130479871788318	0.0184742599030933	0.0550062210363639	0.0176	0.1042	0.5212	0.0297	0.1183	0.5426	0.338
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6143.3	0	0	0.5285	0.000859354197304823	0	0.0531904842653068	0	0	0.5235	0	0	0.5366	0.4715
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7957.1	0.1049	0.5285	0.0131	0.0186528493440288	0.0674713760050911	0.0516863007644602	0.0975	0.5209	0.0031	0.1082	0.5373	0.0238	0.3535
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8412.1	0.1025	0.1052	0.5285	0.01331062254153	0.0141557921325669	0.0526059597190401	0.0973	0.1008	0.5253	0.1058	0.1113	0.5351	0.2638
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5116.3	0.0667	0.5284	0	0.0166915224443028	0.0571678359559806	0.0124047889402052	0.0616	0.5213	0	0.0729	0.5396	0	0.4049
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold362.3	0.5283	0	0.1116	0.113014958580999	0	0.0158736132845928	0.5229	0	0.1071	0.5347	0	0.117	0.3601
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold110.7	0.0452	0.0089	0.528	0.0146407759617149	0.0101771654986787	0.0546502242744875	0.0414	0.0037	0.5234	0.0527	0.0174	0.5369	0.4179
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold11327.1	0.1249	0.07	0.5279	0.0298053578706609	0.0194378307086247	0.0540006271908305	0.1083	0.0625	0.5166	0.1373	0.077	0.5377	0.2772
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold594.2	0.1126	0.0463	0.5279	0.0140674686110424	0.0189017301496545	0.0533744253013438	0.1086	0.0372	0.5225	0.1164	0.0538	0.5375	0.3132
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold66.22	0.0144	0.0479	0.5279	0.0145584147381298	0.0141152325885747	0.0542441758156749	0.0055	0.0426	0.5198	0.0224	0.0534	0.5401	0.4098
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold935.7	0.5279	0	0	0.0832454403767979	0.0376690301280098	0.0338503680570993	0.5182	0	0	0.5366	0	0	0.4721
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1269.6	0.026	0.5278	0	0.0113144660665773	0.0515264522553721	0.000593852296837114	0.0207	0.5224	0	0.0298	0.535	0	0.4462
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1416.6	0.1188	0	0.5278	0.0216975185347875	0	0.0585660032179556	0.1116	0	0.5192	0.1252	0	0.5333	0.3534
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4822.1	0.2617	0.5278	0	0.0335509272297332	0.0539955380199313	0	0.2524	0.5175	0	0.272	0.5321	0	0.2105
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold346.4	0.0588	0.5277	0.1941	0.0161379385239541	0.0526748666018781	0.0327756394540853	0.0565	0.5244	0.1827	0.0625	0.5345	0.2011	0.2194
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9666.2	0.5277	0	0	0.0552404781056317	0	0.000670478399654806	0.5237	0	0	0.5361	0	0	0.4723
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold388.7	0.5276	0	0	0.0541481139716524	0	0	0.5197	0	0	0.5394	0	0	0.4724
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3736.4	0.0574	0	0.5274	0.0124469799777877	0	0.053921196732052	0.0534	0	0.5244	0.0614	0	0.5336	0.4152
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold11596.1	0.0988	0.5273	0	0.0123895997291076	0.0529114470926214	0.00498618427649277	0.0939	0.5235	0	0.1019	0.5391	0	0.3739
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1193.1	0.0525	0	0.5273	0.0200773151785152	0	0.0584025472880384	0.0428	0	0.5104	0.0656	0	0.5443	0.4202
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4555.4	0.0064	0.1268	0.5273	0.00497696580087492	0.018485540170059	0.056052040964592	0.0043	0.12	0.5189	0.0102	0.1323	0.5372	0.3395
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold921.5	0.2037	0	0.5273	0.0237395439722888	0	0.0515804104721785	0.1955	0	0.5221	0.2124	0	0.5337	0.269
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1846.6	0.0245	0	0.527	0.00958367189048744	0.00600968976320317	0.0538410201920218	0.0212	0	0.5213	0.0292	0.003	0.541	0.4485
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2549.1	0.0742	0.5269	0	0.0163729913911539	0.053839271187344	0	0.0672	0.5231	0	0.0792	0.5399	0	0.3989
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3460.1	0	0.0632	0.5269	0.00282859500656758	0.0127129101816666	0.0601530497437665	0	0.0575	0.5203	9e-04	0.0702	0.5358	0.4099
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold151.5	0.0447	0	0.5268	0.01306229572039	0	0.0531075608461564	0.0358	0	0.521	0.0554	0	0.5343	0.4285
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold193.16	0.0071	0	0.5268	0.0106053316686901	2.87347885566345e-05	0.054576244538168	4e-04	0	0.5225	0.0138	0	0.534	0.4661
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2461.9	0.0586	0	0.5268	0.0204935466749341	0	0.0611676251150511	0.0503	0	0.5183	0.0675	0	0.5426	0.4146
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5813.1	0	0	0.5268	0.000196805959759368	0	0.0532804354132485	0	0	0.5225	0	0	0.5349	0.4732
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3300.3	0.0594	0.0593	0.5267	0.0147353853603947	0.0192940099754049	0.0524020522484615	0.0533	0.0489	0.5236	0.0657	0.0633	0.5319	0.3546
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1908.5	0	0.3148	0.5265	0.00157011083882997	0.0327370497411729	0.0529638883028071	0	0.3083	0.5213	8e-04	0.3222	0.53	0.1587
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4255.2	0.0719	0	0.5264	0.0152977130246731	0	0.0521227505481309	0.0612	0	0.5198	0.0791	0	0.5345	0.4017
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4675.1	0.0423	0.5264	0	0.0110471998041776	0.052897455629704	0	0.0377	0.5184	0	0.0491	0.5332	0	0.4313
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9600.1	0.1382	0	0.5264	0.0268887541592736	0	0.0620607082103305	0.1272	0	0.5167	0.1479	0	0.535	0.3354
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold11110.1	0	0.0997	0.5263	0.00632993188878172	0.0167154892958272	0.0541380636155573	0	0.0938	0.5206	0	0.1064	0.5306	0.374
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold441.4	0.1082	0	0.5263	0.0157383319777563	0	0.0516760810534343	0.1036	0	0.5216	0.1148	0	0.5326	0.3655
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold10653.1	0.0618	0.0059	0.5262	0.0131016381490348	0.0100352803574116	0.0539091461605111	0.0557	0	0.5168	0.0687	0.0113	0.5391	0.4061
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2286.7	0.0152	0	0.5262	0.00795440647684745	0.00268387572791063	0.0524223347998233	0.0119	0	0.5233	0.017	0	0.533	0.4586
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3139.2	0.0697	0	0.5262	0.0126201808086311	0	0.0540159407198639	0.0659	0	0.5228	0.0729	0	0.534	0.4041
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2039.1	0.5258	0	0	0.0644449585641554	0	0.00131324637370769	0.5217	0	0	0.5323	0	0	0.4742
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2214.1	0.0736	0.5258	0	0.0210313208737879	0.0648022897883067	0	0.0684	0.5191	0	0.0783	0.534	0	0.4006
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold572.3	0.126	0.0019	0.5258	0.036010440165089	0.00694825469374581	0.062334110923647	0.107	0	0.5088	0.1475	0.0076	0.5476	0.3463
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold112.3	0.009	0.0083	0.5257	0.00658863197908029	0.00989690648990868	0.0573702673778066	0.003	0.0028	0.5204	0.013	0.0142	0.5419	0.457
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1466.4	0	0.0292	0.5256	0	0.0116912953961234	0.0542753181759341	0	0.0216	0.5198	0	0.0321	0.5361	0.4452
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold587.2	0.0903	0.3207	0.5256	0.0267435352984275	0.040958911499119	0.0511852645444954	0.0859	0.3177	0.5241	0.0939	0.3248	0.5285	0.0634
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1242.4	0.1088	0	0.5253	0.0180547548948172	0	0.0515355989871367	0.1019	0	0.5196	0.1163	0	0.5305	0.3659
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2222.3	0.0374	0.5253	0	0.0100217433508013	0.0519124209399093	0	0.0328	0.5179	0	0.043	0.5336	0	0.4373
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold282.25	0.0646	0	0.5253	0.0225536324584537	0	0.0531110486427963	0.0562	0	0.5171	0.0758	0	0.5335	0.4101
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold10903.1	0.0246	0.0323	0.5251	0.0101405886193416	0.0145878635456686	0.051484388173699	0.0207	0.0275	0.5211	0.0291	0.04	0.5338	0.418
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold15899.2	0.5251	0.0954	0.1964	0.0588244914564251	0.0150771789529205	0.021322080126419	0.5223	0.0924	0.1946	0.5307	0.0986	0.1983	0.1831
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1975.9	0.0385	0.1298	0.5251	0.0115784437717981	0.021226064091253	0.0543394392546677	0.0339	0.1198	0.5163	0.042	0.1384	0.5373	0.3066
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold385.2	0.0783	0	0.5251	0.0134271113446706	0	0.0532714629662517	0.072	0	0.5217	0.0829	0	0.5336	0.3966
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5920.3	0.525	0	0.1174	0.0834358976580754	0	0.015922455170646	0.5221	0	0.1146	0.5285	0	0.1218	0.3576
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2895.2	0.0161	0.5249	0	0.0112957981597247	0.0550692425777184	0	0.0112	0.5182	0	0.024	0.5348	0	0.459
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4270.1	0.1576	0.0339	0.5249	0.0222894322191265	0.0148749086920448	0.0545327723665098	0.1501	0.0268	0.5163	0.1618	0.0405	0.5386	0.2836
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1447.15	0	0	0.5248	0.00556882141941714	0.00575115568465507	0.0516321812174819	0	0	0.5199	0	0	0.5337	0.4752
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7419.2	0.0807	0.0544	0.5248	0.0142115748601904	0.0135668006615518	0.0517245139318706	0.0766	0.0483	0.5198	0.0867	0.0603	0.5321	0.3401
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold237.18	0.3143	0	0.5247	0.0378682660580593	0	0.054555553801246	0.3119	0	0.5224	0.3177	0	0.5297	0.161
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6242.4	0.0566	0	0.5247	0.011822564409716	0.00012451741707875	0.0522079835599941	0.0515	0	0.5206	0.061	0	0.5336	0.4187
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9646.1	0.0138	0.0222	0.5247	0.0116682178231963	0.0168009323722311	0.0528965605810509	0.0068	0.0091	0.5174	0.0241	0.0326	0.5359	0.4393
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3115.3	0.5246	0.1314	0	0.052227723759704	0.019304018206743	0	0.5184	0.1265	0	0.5302	0.1394	0	0.344
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold700.6	0.1498	0.5246	0	0.0222559922178825	0.0793550702945155	0.0699955023796594	0.1458	0.5203	0	0.1549	0.5289	0	0.3256
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6035.4	0.0799	0	0.5245	0.0161707251859994	0.0144278982899652	0.0558225628390207	0.074	0	0.521	0.0838	0	0.529	0.3956
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold12387.1	0.0469	0.1275	0.5244	0.016397179713244	0.0163170374198168	0.0609434403679936	0.042	0.1229	0.5208	0.0507	0.134	0.5306	0.3012
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1527.7	0.0337	0.1825	0.5244	0.0143041494019089	0.0859527379734794	0.113280209479269	0.0296	0.1731	0.5191	0.0377	0.1911	0.5319	0.2594
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1756.1	0.0309	0.0999	0.5244	0.0173577600761845	0.0981560101708182	0.10170202243639	0.0255	0.091	0.5122	0.0367	0.1095	0.5378	0.3448
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold625.2	0.5244	0.094	0	0.0548397797443216	0.0208773975185886	0.0147959987267315	0.5204	0.0878	0	0.5351	0.0996	0	0.3816
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6961.1	0.0453	0.0813	0.5243	0.0387250043022065	0.0187991027901668	0.0773226313269569	0.0375	0.0742	0.5097	0.0523	0.0854	0.5411	0.3491
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold10345.1	0	0.0919	0.5242	0.00116689163405473	0.232049014445946	0.250137829562938	0	0.0772	0	0	0.5803	0.5479	0.3839
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7779.1	0.116	0	0.5242	0.0134061284995171	0	0.0516380395027088	0.1129	0	0.5201	0.12	0	0.5306	0.3598
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold210.9	0.5241	0.0771	0.0844	0.0605209995905331	0.0727286606283409	0.0706320393519154	0.4859	0.0519	0	0.5438	0.1908	0.1019	0.3144
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8198.2	0.0498	0	0.5241	0.00828609496028085	0	0.0519496359025196	0.0464	0	0.5206	0.0542	0	0.5311	0.4261
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1304.2	0.1062	0.0131	0.5238	0.0176924044146673	0.0113366998208053	0.0519268464142135	0.0984	0.0066	0.517	0.1142	0.019	0.5312	0.3569
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1901.3	0.2572	0	0.5237	0.0290493933293496	0.00570224008298338	0.0525914672204234	0.2481	0	0.5151	0.2701	0	0.5306	0.2191
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6244.1	0.1234	0	0.5237	0.0221649478536206	0.00659091558098863	0.0511523747085923	0.1038	0	0.5122	0.1372	0.0026	0.5296	0.3529
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1508.10	0.1015	0	0.5236	0.0212048993322645	0	0.0536161616937211	0.0856	0	0.5122	0.1135	0	0.529	0.3749
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1764.11	0.5236	0	0.0815	0.0529980774306858	0.0201909780924619	0.0139893978956509	0.5185	0	0.0782	0.5338	0	0.0847	0.3949
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold489.1	0.0193	0	0.5235	0.00920494546789597	0	0.0544321973316718	0.0134	0	0.5202	0.0222	0	0.5305	0.4572
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6262.2	0.1244	0	0.5235	0.0173087385788988	0.00398357953081841	0.0518716753967014	0.1193	0	0.5188	0.1317	0	0.5329	0.3521
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7000.1	0.0165	0.1212	0.5235	0.00858750267392399	0.0168659700169999	0.0516424297004108	0.013	0.1163	0.5202	0.0225	0.1269	0.5311	0.3388
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold553.1	0.5234	0	0	0.07611674087604	0	0.0534946181331831	0.5161	0	0	0.5319	0	0	0.4766
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2213.6	0.0413	0	0.5233	0.00955927508031661	0	0.0533529771258898	0.0386	0	0.5198	0.0432	0	0.5315	0.4354
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4319.1	0.0787	0.0518	0.5233	0.0315650671225847	0.141701802526572	0.176866041846392	0.0741	0.045	0.5074	0.0831	0.0642	0.5319	0.3462
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold807.2	0.0643	0	0.5233	0.0133945228205492	0.00038259135744158	0.0523472139373211	0.0598	0	0.5179	0.0713	0	0.5351	0.4124
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1209.8	0.0903	0.5231	0	0.0190175137461753	0.0515681456844961	0	0.0791	0.5177	0	0.0978	0.5279	0	0.3866
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2284.2	0.0452	0	0.5231	0.0104511006399879	0.00559370550569152	0.0522113349420623	0.0417	0	0.5168	0.0489	0	0.5289	0.4317
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2819.6	0.0539	0	0.5231	0.0115823477678972	0.00817874151542148	0.0523222426517902	0.0457	0	0.5172	0.0602	0.0014	0.5311	0.423
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold701.3	0.0956	0	0.5231	0.014409944606687	0	0.0517914144421819	0.0901	0	0.5195	0.1054	0	0.5322	0.3813
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold977.1	0.5231	0	0.0453	0.058161003363649	0	0.00994211295056783	0.5197	0	0.0411	0.5305	0	0.0496	0.4316
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold797.2	0.0389	0.0521	0.523	0.0118466855510603	0.018286937958501	0.0574223213876277	0.033	0.046	0.5182	0.0459	0.0605	0.535	0.386
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3665.3	0.3291	0	0.5229	0.0357949239183636	0.00327576589545634	0.0537494797484087	0.3245	0	0.5172	0.3351	0	0.5316	0.148
